COCO_train2014_000000403553.jpg,t,0.239172,tp,0.234199,to,0.152582,td,0.102279,t2,0.055382,t9,0.048508,t3,0.046677,t0,0.042432,tj,0.040855,ty,0.037915
COCO_train2014_000000293674.jpg,biins,0.147492,biis,0.139813,biains,0.106399,biiss,0.101449,bins,0.101043,biais,0.092235,biss,0.091592,bis,0.077142,biaiss,0.071673,biiis,0.071162
COCO_train2014_000000466511.jpg,bouses,0.159513,boues,0.149560,aouses,0.130106,aoues,0.121988,buses,0.085542,bues,0.079407,bwuses,0.072693,auses,0.069694,souses,0.068643,bouises,0.062854
COCO_train2014_000000439482.jpg,sahelnh,0.173728,sahelnt,0.148086,sahelnd,0.147340,samelnh,0.083642,sahenh,0.081927,sahelni,0.079163,savelnh,0.074047,samelnt,0.071296,samelnd,0.070937,sahent,0.069834
COCO_train2014_000000509740.jpg,ned,0.149988,nied,0.117274,med,0.116583,nted,0.110259,sed,0.099157,mied,0.091853,mted,0.086059,nes,0.082087,sied,0.073824,sted,0.072916
COCO_train2014_000000339189.jpg,jd,0.216873,js,0.133601,pd,0.124728,jg,0.107750,j,0.092258,ps,0.077204,fd,0.068680,gd,0.063207,pg,0.061824,p,0.053874
COCO_train2014_000000295236.jpg,fi,0.116347,fa,0.113487,hi,0.111753,ha,0.108986,fid,0.100401,hid,0.096464,fad,0.090645,fd,0.089215,had,0.087075,hd,0.085627
COCO_train2014_000000295893.jpg,prey,0.125961,prtey,0.125068,irtey,0.106182,priey,0.105644,irey,0.093014,iriey,0.092277,prcey,0.089903,rrtey,0.089634,rrey,0.087732,rriey,0.084584
COCO_train2014_000000154704.jpg,isrd,0.179663,ised,0.132294,isrr,0.121893,isprd,0.103470,iser,0.090645,isrx,0.085627,isped,0.074471,ksrd,0.074127,isprr,0.069690,wsrd,0.068121
COCO_train2014_000000466627.jpg,bon,0.208473,boon,0.154587,bo,0.118441,boo,0.100598,boin,0.082448,bos,0.078540,bn,0.077051,bosn,0.061434,bonn,0.059254,boion,0.059172
COCO_train2014_000000019766.jpg,srns,0.138840,srins,0.134732,srlns,0.107251,srans,0.102391,sris,0.101067,sras,0.086661,srs,0.085407,sans,0.082193,srains,0.081567,srlins,0.079891
COCO_train2014_000000158787.jpg,raornet,0.132790,rarnet,0.127650,rornet,0.115966,roarnet,0.093863,raoret,0.093693,raoarnet,0.092577,raret,0.090067,raarnet,0.089457,raoraet,0.082114,roret,0.081823
COCO_train2014_000000284340.jpg,brser,0.161550,briser,0.137777,brger,0.131545,briger,0.111225,srser,0.089740,brsed,0.080768,sriser,0.075567,srger,0.073074,braer,0.069741,brses,0.069012
