COCO_train2014_000000413847.jpg,onlne,0.202397,onlene,0.170062,snlne,0.097318,onlane,0.087473,snlene,0.081767,onne,0.080991,onene,0.078010,onlny,0.071007,onlone,0.066861,onllne,0.064113
COCO_train2014_000000050912.jpg,seng,0.141574,ssng,0.112916,sing,0.108934,sng,0.105884,sang,0.100163,neng,0.095458,sesng,0.089640,scng,0.087296,ieng,0.080410,srng,0.077724
COCO_train2014_000000212974.jpg,seat,0.134413,sat,0.120259,saat,0.104354,siat,0.102733,snat,0.099490,ssat,0.095523,soat,0.094479,seas,0.090630,sas,0.081087,seet,0.077033
COCO_train2014_000000384520.jpg,trot,0.146770,tros,0.141743,tro,0.133126,tot,0.102186,tos,0.098661,to,0.092398,tror,0.074364,trt,0.073588,rrot,0.069777,rros,0.067388
COCO_train2014_000000379035.jpg,alitalia,0.437541,aitalia,0.363218,anitalia,0.079930,alicalia,0.031632,aicalia,0.026259,altalia,0.018875,antalia,0.012016,alntalia,0.011942,atalia,0.009595,auitalia,0.008994
COCO_train2014_000000539967.jpg,dn,0.137455,d,0.136601,dr,0.106714,n,0.105614,tn,0.090894,t,0.090835,,0.089828,a,0.083462,r,0.082001,in,0.076596
COCO_train2014_000000259434.jpg,mermy,0.318160,mery,0.288599,merny,0.090603,mermny,0.089124,merty,0.054572,mermty,0.052680,mormy,0.031120,mory,0.028215,meriy,0.023530,memy,0.023397
COCO_train2014_000000000036.jpg,c,0.176854,cn,0.127666,i,0.110706,u,0.096568,ct,0.095760,ci,0.093304,ce,0.080896,ca,0.079089,cu,0.069838,cl,0.069321
COCO_train2014_000000424816.jpg,ennnennt,0.150116,ennnennn,0.108086,ennnennnt,0.101985,snnnennt,0.100105,ennnenny,0.098056,mnnnennt,0.096246,annnennt,0.092455,ennennt,0.086103,ennnenns,0.084724,rnnnennt,0.082125
COCO_train2014_000000509914.jpg,gt,0.249638,gy,0.129948,gr,0.107028,gn,0.091411,gs,0.085757,st,0.083445,gtt,0.078903,g,0.061550,git,0.060835,et,0.051484
COCO_train2014_000000421613.jpg,tct,0.200188,tcct,0.144499,tcd,0.096343,tc,0.094067,tce,0.093899,tcr,0.090865,tcc,0.077212,tccd,0.070440,tcce,0.066909,tccr,0.065578
COCO_train2014_000000524935.jpg,hushectates,0.169331,hushectaties,0.130703,hushedtates,0.120866,hushectaies,0.097292,hushedtaties,0.097169,hushiectates,0.093465,hushecitates,0.079654,hushedtaies,0.072330,hushiectaties,0.069736,hushiedtates,0.069454
COCO_train2014_000000305638.jpg,gah,0.212308,gih,0.141537,gahh,0.137883,gaih,0.114658,gh,0.098599,rah,0.073868,ghh,0.064154,gihh,0.059777,rih,0.049243,rahh,0.047973
COCO_train2014_000000231373.jpg,toocd,0.238682,tocd,0.224894,loocd,0.098170,locd,0.093598,tooce,0.084107,toce,0.079576,tood,0.047794,toocl,0.047699,tocl,0.044944,togcd,0.040537
COCO_train2014_000000201114.jpg,iacid,0.137734,iatid,0.116310,iacia,0.113386,iacif,0.106724,iacie,0.106192,iatia,0.095750,iatif,0.090124,iatie,0.089675,iacd,0.073783,iadid,0.070321
COCO_train2014_000000475626.jpg,ircis,0.166400,irois,0.126880,ircs,0.114475,crcis,0.100167,itrcis,0.090461,ircirs,0.089514,iros,0.087287,icrcis,0.079463,crois,0.076377,itrois,0.068977
COCO_train2014_000000254011.jpg,sn,0.232863,san,0.199337,srn,0.196714,sran,0.102850,snn,0.060908,sen,0.048704,sgn,0.046224,sern,0.038702,srrn,0.037695,sean,0.036001
COCO_train2014_000000028336.jpg,dr,0.156830,d,0.135721,da,0.128618,de,0.120637,dn,0.101896,dre,0.081137,dra,0.080359,di,0.077091,ds,0.059073,dm,0.058637
COCO_train2014_000000524130.jpg,nnninn,0.151320,inninn,0.125644,nnininn,0.120937,nnnninn,0.116477,innninn,0.090303,inininn,0.087274,nnaninn,0.083627,nnnnn,0.075463,nneninn,0.075089,nninn,0.073865
COCO_train2014_000000565886.jpg,aoiy,0.157865,aoin,0.139349,aoily,0.095354,aciy,0.094886,aaoiy,0.092607,poiy,0.085351,aoiiy,0.084916,aoiln,0.084170,acin,0.083757,aaoin,0.081745
COCO_train2014_000000329817.jpg,jailam,0.132154,jilam,0.131333,jaikam,0.127834,jikam,0.127040,jrilam,0.089785,jrikam,0.086850,jarilam,0.082074,jarikam,0.079391,jailem,0.071993,jilem,0.071546
COCO_train2014_000000276168.jpg,e,0.195622,ne,0.148838,,0.126899,n,0.117104,p,0.091634,np,0.071269,ae,0.068655,me,0.067369,a,0.059645,s,0.052963
COCO_train2014_000000507166.jpg,st,0.376581,s,0.252308,si,0.112351,stt,0.055580,stc,0.043210,stz,0.041040,sc,0.032518,sz,0.030885,sit,0.030788,stv,0.024740
COCO_train2014_000000409653.jpg,g,0.456449,t,0.126210,i,0.104190,b,0.068279,l,0.051767,,0.049129,gs,0.039949,gi,0.039496,f,0.032519,gt,0.032012
COCO_train2014_000000150646.jpg,ue,0.182128,ne,0.171469,we,0.103989,e,0.103237,u,0.099251,n,0.094693,re,0.075763,oe,0.056835,w,0.056700,ues,0.055935
COCO_train2014_000000563545.jpg,cracen,0.184588,crace,0.159027,craces,0.120933,eracen,0.086960,cracn,0.081892,cracer,0.079105,craen,0.076696,erace,0.074954,crac,0.069763,crae,0.066081
COCO_train2014_000000564589.jpg,pozr,0.196492,povzr,0.128879,por,0.121487,yozr,0.099235,pozy,0.083646,povr,0.082647,powzr,0.078615,potzr,0.076376,potr,0.067533,yovzr,0.065089
COCO_train2014_000000080203.jpg,blgge,0.141116,blgg,0.123964,olgge,0.110120,blgga,0.103115,olgg,0.096735,blge,0.093863,bgge,0.085408,blga,0.083370,blsge,0.081843,olgga,0.080466
COCO_train2014_000000001308.jpg,flole,0.155729,flale,0.125355,floe,0.122389,flae,0.098527,floae,0.087894,fleae,0.085807,floale,0.083059,fleale,0.081099,fhoe,0.080360,flee,0.079781
COCO_train2014_000000276077.jpg,ceen,0.177728,ceren,0.123333,cee,0.100083,deen,0.098660,ceeen,0.098421,celen,0.094543,een,0.081477,aeen,0.080229,reen,0.073216,cere,0.072309
COCO_train2014_000000493454.jpg,tati,0.212462,trati,0.151681,tath,0.143508,trath,0.102453,tatt,0.098266,tratt,0.070154,sati,0.067751,cati,0.059546,srati,0.048355,sath,0.045824
COCO_train2014_000000214892.jpg,hlkuscom,0.327437,blkuscom,0.220625,flkuscom,0.151520,plkuscom,0.064404,hakuscom,0.053443,elkuscom,0.044561,bakuscom,0.036065,hekuscom,0.036054,tlkuscom,0.034658,lkuscom,0.031232
COCO_train2014_000000292294.jpg,tsann,0.148062,tsainn,0.120457,csann,0.105032,tsnn,0.103035,tsain,0.094265,tsinn,0.091381,csainn,0.091374,sann,0.087003,tann,0.080555,csnn,0.078836
COCO_train2014_000000158051.jpg,livin,0.838699,livir,0.052188,liwin,0.021874,hivin,0.019161,bivin,0.018085,livit,0.013146,liivin,0.012680,livi,0.009435,livim,0.009320,iivin,0.005413
COCO_train2014_000000459372.jpg,tad,0.286301,taid,0.226162,tafd,0.084377,fad,0.084120,faid,0.065831,tafid,0.064992,rad,0.061323,raid,0.047989,sad,0.040465,pad,0.038441
COCO_train2014_000000095241.jpg,ucdining,0.128370,icdining,0.120049,ucdning,0.115313,ccdining,0.111815,ecdining,0.107983,icdning,0.107838,ccdning,0.080145,ucdininy,0.078075,ecdning,0.077398,icdininy,0.073014
COCO_train2014_000000352107.jpg,io,0.199118,lo,0.192967,ro,0.123980,is,0.091176,ls,0.088351,to,0.073335,i,0.063124,l,0.060332,rs,0.056766,ioi,0.050850
COCO_train2014_000000161228.jpg,cits,0.140367,aits,0.115869,crts,0.103523,crits,0.102512,crats,0.099334,cats,0.089658,ciats,0.089350,crais,0.087993,cnits,0.086849,arits,0.084545
COCO_train2014_000000383090.jpg,annein,0.169856,annnein,0.125625,annnin,0.120652,annin,0.118550,annenn,0.087835,annen,0.085170,annnn,0.081799,anein,0.072581,amnnein,0.071897,annnen,0.066034
COCO_train2014_000000253332.jpg,xkbi,0.253797,kbi,0.155462,kkbi,0.154336,xlkbi,0.095448,xbi,0.079120,klkbi,0.056670,xkbt,0.055981,akbi,0.052314,xikbi,0.051621,kxkbi,0.045253
COCO_train2014_000000536286.jpg,lg,0.204160,ag,0.177311,rg,0.122770,dg,0.116736,ls,0.077231,as,0.067121,lh,0.062746,ly,0.058413,ig,0.057446,l,0.056066
